date,type,campaign,ad_group,keyword,device,product_id,title,category,region,impressions,clicks,add_to_cart,purchases,revenue,ad_spend,roas,avg_rating,reviews_count,avg_cpc,avg_cpm,quality_score
2025-12-03,search,Search - Generic,Search Ads,buy bluetooth headset,Desktop,,,,Delhi,9271,286,0,1,2994,185.9,16.11,,,0.65,20.05,7.0
2025-11-23,search,Search - Generic,Search Ads,buy sunglasses,Desktop,,,,Bangalore,12402,272,0,4,13888,582.08,23.86,,,2.14,46.93,3.0
2025-11-12,search,Search - Generic,Search Ads,buy headphones,Tablet,,,,Delhi,8034,105,0,3,5352,82.95,64.52,,,0.79,10.32,5.0
2025-11-04,search,Search - Generic,Search Ads,buy baby clothes,Mobile,,,,Delhi,7108,214,0,0,0,192.6,0.0,,,0.9,27.1,5.0
2025-11-23,search,Search - Generic,Search Ads,buy hoodie,Tablet,,,,Delhi,2021,133,0,3,4284,130.34,32.87,,,0.98,64.49,6.0
2025-11-07,search,Search - Generic,Search Ads,buy yoga pants,Mobile,,,,Mumbai,878,40,0,0,0,20.8,0.0,,,0.52,23.69,3.0
2025-11-23,search,Search - Generic,Search Ads,buy fitness tracker,Tablet,,,,Mumbai,6418,196,0,6,21402,145.04,147.56,,,0.74,22.6,7.0
2025-11-13,shopping,Shopping - Accessories,Smartphone Case,,Tablet,P107,Smartphone Case,Accessories,Hyderabad,2357,95,47,2,4148,296.18,14.0,3.89,721.0,,,
2025-11-26,search,Search - Generic,Search Ads,buy bluetooth headset,Desktop,,,,Delhi,8962,271,0,0,0,224.93,0.0,,,0.83,25.1,6.0
2025-11-29,shopping,Shopping - Apparel,Cotton T-Shirt,,Mobile,P100,Cotton T-Shirt,Apparel,Mumbai,6090,94,244,0,0,154.7,0.0,4.82,572.0,,,
2025-11-13,shopping,Shopping - Kidswear,Baby Jacket,,Desktop,P103,Baby Jacket,Kidswear,Bangalore,4364,36,35,1,1186,2175.76,0.55,4.6,447.0,,,
2025-11-19,search,Search - Generic,Search Ads,buy phone case,Tablet,,,,Mumbai,11165,489,0,4,11892,855.75,13.9,,,1.75,76.65,3.0
2025-11-04,search,Search - Generic,Search Ads,buy gym bag,Desktop,,,,Hyderabad,7951,234,0,1,3441,507.78,6.78,,,2.17,63.86,8.0
2025-11-12,shopping,Shopping - Accessories,Sunglasses,,Desktop,P108,Sunglasses,Accessories,Hyderabad,3466,62,60,3,3588,969.81,3.7,4.03,420.0,,,
2025-11-16,search,Search - Generic,Search Ads,buy toddler jacket,Desktop,,,,Bangalore,9970,206,0,10,11370,354.32,32.09,,,1.72,35.54,4.0
2025-11-19,shopping,Shopping - Home,Water Bottle,,Tablet,P111,Water Bottle,Home,Hyderabad,6882,202,9,9,11907,2344.99,5.08,3.58,695.0,,,
2025-11-15,shopping,Shopping - Apparel,Cotton T-Shirt,,Tablet,P100,Cotton T-Shirt,Apparel,Bangalore,6210,216,20,12,5316,2575.8,2.06,3.55,296.0,,,
2025-11-04,shopping,Shopping - Apparel,Thermal Socks,,Desktop,P116,Thermal Socks,Apparel,Chennai,5604,183,34,7,3640,1302.32,2.8,4.22,536.0,,,
2025-11-17,shopping,Shopping - Electronics,Bluetooth Headset,,Mobile,P110,Bluetooth Headset,Electronics,Chennai,7597,238,172,11,18216,2792.32,6.52,3.34,296.0,,,
2025-11-17,shopping,Shopping - Accessories,Casual Belt,,Mobile,P119,Casual Belt,Accessories,Chennai,7526,175,66,2,2678,3322.47,0.81,4.09,236.0,,,
2025-11-19,search,Search - Generic,Search Ads,buy office backpack,Tablet,,,,Mumbai,1541,109,0,1,2538,78.48,32.34,,,0.72,50.93,7.0
2025-12-02,search,Search - Generic,Search Ads,buy gym bag,Tablet,,,,Delhi,4029,140,0,1,2504,161.0,15.55,,,1.15,39.96,8.0
2025-11-04,shopping,Shopping - Apparel,Hooded Sweatshirt,,Desktop,P113,Hooded Sweatshirt,Apparel,Delhi,5370,136,92,6,2610,827.81,3.15,3.41,216.0,,,
2025-11-25,search,Search - Generic,Search Ads,buy water bottle,Tablet,,,,Bangalore,10037,360,0,3,5991,316.8,18.91,,,0.88,31.56,9.0
2025-11-10,search,Search - Generic,Search Ads,buy leather boots,Tablet,,,,Delhi,9964,324,0,9,8451,226.8,37.26,,,0.7,22.76,3.0
2025-11-19,search,Search - Generic,Search Ads,buy summer shorts,Tablet,,,,Chennai,8276,329,0,4,7624,223.72,34.08,,,0.68,27.03,9.0
2025-12-02,search,Search - Generic,Search Ads,buy rucksack,Mobile,,,,Mumbai,7036,162,0,2,4888,210.6,23.21,,,1.3,29.93,5.0
2025-11-29,search,Search - Generic,Search Ads,buy headphones,Tablet,,,,Delhi,14552,493,0,12,40416,976.14,41.4,,,1.98,67.08,8.0
2025-11-23,shopping,Shopping - Home,Water Bottle,,Desktop,P111,Water Bottle,Home,Chennai,3668,165,106,1,2214,1561.15,1.42,4.69,210.0,,,
2025-11-19,search,Search - Generic,Search Ads,buy kids sneakers,Tablet,,,,Chennai,8841,267,0,5,11080,421.86,26.26,,,1.58,47.72,6.0
2025-11-15,shopping,Shopping - Accessories,Sunglasses,,Desktop,P108,Sunglasses,Accessories,Delhi,7977,121,76,4,7948,3243.92,2.45,4.49,77.0,,,
2025-11-05,shopping,Shopping - Kidswear,Baby Jacket,,Mobile,P103,Baby Jacket,Kidswear,Delhi,6205,199,77,3,1917,2739.83,0.7,4.24,372.0,,,
2025-11-06,search,Search - Generic,Search Ads,buy stylish jacket,Desktop,,,,Delhi,9541,204,0,0,0,189.72,0.0,,,0.93,19.88,3.0
2025-11-05,shopping,Shopping - Footwear,Running Shoes,,Tablet,P101,Running Shoes,Footwear,Bangalore,5327,143,81,1,1755,2373.62,0.74,4.13,306.0,,,
2025-12-03,shopping,Shopping - Bags,Office Backpack,,Mobile,P112,Office Backpack,Bags,Hyderabad,6443,32,49,0,0,1288.0,0.0,3.89,395.0,,,
2025-11-22,shopping,Shopping - Accessories,Laptop Sleeve,,Desktop,P118,Laptop Sleeve,Accessories,Delhi,1275,26,43,0,0,206.78,0.0,3.85,756.0,,,
2025-11-26,search,Search - Generic,Search Ads,buy rucksack,Mobile,,,,Mumbai,7479,242,0,4,2696,348.48,7.74,,,1.44,46.59,9.0
2025-11-11,search,Search - Generic,Search Ads,buy winter gloves,Desktop,,,,Bangalore,11607,734,0,1,2206,983.56,2.24,,,1.34,84.74,3.0
2025-11-17,shopping,Shopping - Apparel,Winter Gloves,,Mobile,P109,Winter Gloves,Apparel,Hyderabad,3862,173,40,5,4965,1476.9,3.36,4.34,427.0,,,
2025-11-25,search,Search - Generic,Search Ads,buy gym bag,Mobile,,,,Hyderabad,9617,442,0,4,1376,331.5,4.15,,,0.75,34.47,8.0
2025-11-28,shopping,Shopping - Accessories,Casual Belt,,Mobile,P119,Casual Belt,Accessories,Hyderabad,2839,103,48,4,5496,469.28,11.71,3.73,570.0,,,
2025-12-02,shopping,Shopping - Apparel,Yoga Pants,,Tablet,P105,Yoga Pants,Apparel,Bangalore,2763,93,92,5,2620,1015.93,2.58,4.01,90.0,,,
2025-11-30,shopping,Shopping - Electronics,Noise Cancelling Headphones,,Desktop,P115,Noise Cancelling Headphones,Electronics,Mumbai,7953,224,137,7,35602,3355.46,10.61,4.25,172.0,,,
2025-11-20,search,Search - Generic,Search Ads,buy fitness tracker,Tablet,,,,Bangalore,10599,290,0,10,32370,182.7,177.18,,,0.63,17.24,3.0
2025-11-21,search,Search - Generic,Search Ads,buy light jacket,Tablet,,,,Hyderabad,6929,315,0,13,15275,315.0,48.49,,,1.0,45.46,6.0
2025-11-24,search,Search - Generic,Search Ads,buy kids jackets,Mobile,,,,Bangalore,6918,72,0,2,3758,95.76,39.24,,,1.33,13.84,4.0
2025-11-10,search,Search - Generic,Search Ads,buy baby jacket,Desktop,,,,Hyderabad,4656,132,0,0,0,118.8,0.0,,,0.9,25.52,5.0
2025-11-28,search,Search - Generic,Search Ads,buy running shoes,Mobile,,,,Chennai,5382,337,0,8,18912,485.28,38.97,,,1.44,90.17,4.0
2025-11-22,shopping,Shopping - Accessories,Laptop Sleeve,,Mobile,P118,Laptop Sleeve,Accessories,Mumbai,8923,402,197,7,13909,4286.9,3.24,4.74,257.0,,,
2025-11-11,search,Search - Generic,Search Ads,buy leather boots,Tablet,,,,Delhi,5678,273,0,5,1950,125.58,15.53,,,0.46,22.12,3.0
2025-11-09,search,Search - Generic,Search Ads,buy fitness tracker,Tablet,,,,Bangalore,4092,178,0,0,0,113.92,0.0,,,0.64,27.84,4.0
2025-11-17,search,Search - Generic,Search Ads,buy rucksack,Desktop,,,,Mumbai,2493,81,0,2,1322,51.84,25.5,,,0.64,20.79,8.0
2025-11-24,search,Search - Generic,Search Ads,buy phone case,Tablet,,,,Delhi,9109,399,0,12,41652,522.69,79.69,,,1.31,57.38,6.0
2025-11-10,shopping,Shopping - Bags,Office Backpack,,Desktop,P112,Office Backpack,Bags,Delhi,4231,198,0,0,0,421.93,0.0,3.34,497.0,,,
2025-11-08,shopping,Shopping - Apparel,Cotton T-Shirt,,Tablet,P100,Cotton T-Shirt,Apparel,Delhi,8005,150,43,4,2284,3018.95,0.76,3.57,257.0,,,
2025-11-13,search,Search - Generic,Search Ads,buy men's jackets,Mobile,,,,Hyderabad,5575,66,0,3,6258,96.36,64.94,,,1.46,17.28,4.0
2025-11-29,shopping,Shopping - Electronics,Noise Cancelling Headphones,,Mobile,P115,Noise Cancelling Headphones,Electronics,Bangalore,2510,94,26,5,17780,1168.11,15.22,4.27,673.0,,,
2025-11-07,search,Search - Generic,Search Ads,buy men's jackets,Desktop,,,,Delhi,9921,451,0,0,0,198.44,0.0,,,0.44,20.0,4.0
2025-12-02,search,Search - Generic,Search Ads,buy yoga pants,Mobile,,,,Hyderabad,11677,270,0,6,13134,286.2,45.89,,,1.06,24.51,5.0
2025-11-30,search,Search - Generic,Search Ads,buy thermal jacket,Mobile,,,,Delhi,4217,115,0,2,3080,32.2,95.65,,,0.28,7.64,4.0
2025-11-05,search,Search - Generic,Search Ads,buy hoodie,Mobile,,,,Chennai,5878,376,0,10,11110,184.24,60.3,,,0.49,31.34,7.0
2025-11-26,search,Search - Generic,Search Ads,buy digital watch,Desktop,,,,Chennai,3874,117,0,4,3976,74.88,53.1,,,0.64,19.33,9.0
2025-11-20,search,Search - Generic,Search Ads,buy stylish jacket,Tablet,,,,Hyderabad,10966,126,0,2,3536,63.0,56.13,,,0.5,5.75,6.0
2025-11-09,search,Search - Generic,Search Ads,buy headphones,Tablet,,,,Bangalore,12070,362,0,5,10175,220.82,46.08,,,0.61,18.29,4.0
2025-11-17,shopping,Shopping - Electronics,Fitness Tracker,,Tablet,P117,Fitness Tracker,Electronics,Delhi,3679,96,50,3,13965,246.12,56.74,4.41,272.0,,,
2025-12-01,shopping,Shopping - Bags,Travel Backpack,,Desktop,P104,Travel Backpack,Bags,Chennai,5397,162,147,0,0,696.19,0.0,3.97,222.0,,,
2025-11-28,search,Search - Generic,Search Ads,buy puffer jacket,Tablet,,,,Hyderabad,282,9,0,0,0,19.17,0.0,,,2.13,67.98,4.0
2025-11-18,search,Search - Generic,Search Ads,buy headphones,Desktop,,,,Delhi,11004,316,0,1,1217,461.36,2.64,,,1.46,41.93,7.0
2025-11-06,search,Search - Generic,Search Ads,buy thermal socks,Desktop,,,,Delhi,3467,190,0,3,4638,108.3,42.83,,,0.57,31.24,9.0
2025-11-05,search,Search - Generic,Search Ads,buy summer shorts,Mobile,,,,Hyderabad,11293,385,0,0,0,800.8,0.0,,,2.08,70.91,6.0
2025-11-17,shopping,Shopping - Footwear,Leather Boots,,Mobile,P106,Leather Boots,Footwear,Mumbai,4689,88,97,0,0,269.28,0.0,4.4,602.0,,,
2025-11-16,search,Search - Generic,Search Ads,buy phone case,Tablet,,,,Bangalore,9085,336,0,12,10440,577.92,18.06,,,1.72,63.61,3.0
2025-11-08,shopping,Shopping - Electronics,Noise Cancelling Headphones,,Tablet,P115,Noise Cancelling Headphones,Electronics,Bangalore,3942,90,42,3,7962,1098.09,7.25,4.2,64.0,,,
2025-11-10,shopping,Shopping - Accessories,Sunglasses,,Mobile,P108,Sunglasses,Accessories,Mumbai,4285,120,74,3,1560,1892.85,0.82,3.5,129.0,,,
2025-11-08,search,Search - Generic,Search Ads,buy stylish jacket,Tablet,,,,Chennai,5800,219,0,2,6334,464.28,13.64,,,2.12,80.05,6.0
2025-12-02,search,Search - Generic,Search Ads,buy digital watch,Mobile,,,,Mumbai,8905,382,0,14,44268,99.32,445.71,,,0.26,11.15,7.0
2025-11-15,search,Search - Generic,Search Ads,buy kids sneakers,Tablet,,,,Hyderabad,4393,179,0,5,10150,377.69,26.87,,,2.11,85.98,4.0
2025-11-11,shopping,Shopping - Accessories,Digital Watch,,Mobile,P102,Digital Watch,Accessories,Hyderabad,6490,70,129,1,1939,3178.25,0.61,3.92,457.0,,,
2025-11-26,search,Search - Generic,Search Ads,buy winter gloves,Desktop,,,,Bangalore,5632,140,0,0,0,233.8,0.0,,,1.67,41.51,3.0
2025-11-13,shopping,Shopping - Electronics,Noise Cancelling Headphones,,Mobile,P115,Noise Cancelling Headphones,Electronics,Hyderabad,6424,217,16,9,56943,1479.69,38.48,4.73,500.0,,,
2025-11-14,search,Search - Generic,Search Ads,buy summer shorts,Tablet,,,,Hyderabad,380,6,0,0,0,10.68,0.0,,,1.78,28.11,6.0
2025-11-25,shopping,Shopping - Kidswear,Baby Jacket,,Desktop,P103,Baby Jacket,Kidswear,Chennai,11561,533,239,0,0,1850.55,0.0,3.78,573.0,,,
2025-11-21,search,Search - Generic,Search Ads,buy stylish jacket,Desktop,,,,Hyderabad,8972,401,0,14,19306,212.53,90.84,,,0.53,23.69,8.0
2025-11-20,search,Search - Generic,Search Ads,buy running gear,Mobile,,,,Delhi,2480,56,0,1,2854,54.32,52.54,,,0.97,21.9,8.0
2025-11-25,shopping,Shopping - Apparel,Cotton T-Shirt,,Desktop,P100,Cotton T-Shirt,Apparel,Bangalore,2398,43,3,1,802,863.65,0.93,3.39,710.0,,,
2025-11-15,search,Search - Generic,Search Ads,buy sports shoes,Mobile,,,,Bangalore,2260,58,0,0,0,23.78,0.0,,,0.41,10.52,4.0
2025-11-12,shopping,Shopping - Bags,Office Backpack,,Mobile,P112,Office Backpack,Bags,Hyderabad,5929,234,114,5,5150,1748.17,2.95,4.15,466.0,,,
2025-11-16,search,Search - Generic,Search Ads,buy running gear,Desktop,,,,Hyderabad,3937,77,0,0,0,43.12,0.0,,,0.56,10.95,6.0
2025-11-29,search,Search - Generic,Search Ads,buy light jacket,Tablet,,,,Bangalore,11000,148,0,3,11928,44.4,268.65,,,0.3,4.04,5.0
2025-11-14,search,Search - Generic,Search Ads,buy phone case,Tablet,,,,Mumbai,564,22,0,0,0,51.48,0.0,,,2.34,91.28,8.0
2025-11-15,search,Search - Generic,Search Ads,buy running shoes,Tablet,,,,Mumbai,5272,308,0,0,0,311.08,0.0,,,1.01,59.01,4.0
2025-11-30,search,Search - Generic,Search Ads,buy winter gloves,Desktop,,,,Delhi,5640,89,0,1,2140,214.49,9.98,,,2.41,38.03,8.0
2025-11-11,search,Search - Generic,Search Ads,buy women's jackets,Desktop,,,,Chennai,8530,261,0,11,9746,448.92,21.71,,,1.72,52.63,9.0
2025-12-03,search,Search - Generic,Search Ads,buy kids sneakers,Desktop,,,,Mumbai,1142,44,0,1,3730,29.48,126.53,,,0.67,25.81,9.0
2025-11-07,search,Search - Generic,Search Ads,buy gym bag,Mobile,,,,Chennai,2860,105,0,1,3644,121.8,29.92,,,1.16,42.59,8.0
2025-11-28,search,Search - Generic,Search Ads,buy men's jackets,Mobile,,,,Delhi,1643,49,0,1,3940,18.62,211.6,,,0.38,11.33,6.0
2025-12-03,search,Search - Generic,Search Ads,buy sports hoodie,Desktop,,,,Chennai,4054,238,0,5,2170,218.96,9.91,,,0.92,54.01,8.0
2025-11-11,search,Search - Generic,Search Ads,buy fitness tracker,Desktop,,,,Bangalore,10899,459,0,11,40139,817.02,49.13,,,1.78,74.96,7.0
2025-11-23,search,Search - Generic,Search Ads,buy light jacket,Mobile,,,,Mumbai,9850,534,0,13,33124,870.42,38.06,,,1.63,88.37,7.0
2025-11-18,search,Search - Generic,Search Ads,buy smartwatch,Mobile,,,,Mumbai,8604,220,0,4,14412,543.4,26.52,,,2.47,63.16,3.0
2025-11-14,search,Search - Generic,Search Ads,buy kids jackets,Tablet,,,,Delhi,10081,304,0,0,0,629.28,0.0,,,2.07,62.42,9.0
2025-11-26,search,Search - Generic,Search Ads,buy stylish jacket,Mobile,,,,Delhi,674,26,0,0,0,60.06,0.0,,,2.31,89.11,9.0
2025-11-12,search,Search - Generic,Search Ads,buy outdoor backpack,Mobile,,,,Delhi,11010,363,0,12,6624,896.61,7.39,,,2.47,81.44,8.0
2025-11-26,shopping,Shopping - Electronics,Fitness Tracker,,Tablet,P117,Fitness Tracker,Electronics,Delhi,839,33,14,1,2570,370.18,6.94,3.74,683.0,,,
2025-11-13,search,Search - Generic,Search Ads,buy kids sneakers,Mobile,,,,Delhi,8018,116,0,1,1687,87.0,19.39,,,0.75,10.85,8.0
2025-11-14,search,Search - Generic,Search Ads,buy bluetooth headset,Tablet,,,,Bangalore,811,24,0,0,0,5.28,0.0,,,0.22,6.51,3.0
2025-11-10,search,Search - Generic,Search Ads,buy stylish jacket,Mobile,,,,Hyderabad,9562,285,0,6,8724,518.7,16.82,,,1.82,54.25,3.0
2025-11-06,search,Search - Generic,Search Ads,buy kids sneakers,Mobile,,,,Mumbai,11466,695,0,15,38475,590.75,65.13,,,0.85,51.52,8.0
2025-11-10,search,Search - Generic,Search Ads,buy office backpack,Mobile,,,,Delhi,967,45,0,1,3452,46.8,73.76,,,1.04,48.4,7.0
2025-11-28,search,Search - Generic,Search Ads,buy outdoor backpack,Tablet,,,,Chennai,9082,432,0,17,34714,946.08,36.69,,,2.19,104.17,3.0
2025-12-02,search,Search - Generic,Search Ads,buy sunglasses,Tablet,,,,Bangalore,9938,371,0,1,3183,793.94,4.01,,,2.14,79.89,5.0
2025-11-17,search,Search - Generic,Search Ads,buy t shirt,Desktop,,,,Delhi,7318,184,0,4,15416,439.76,35.06,,,2.39,60.09,4.0
2025-12-03,search,Search - Generic,Search Ads,buy travel backpack,Tablet,,,,Chennai,7252,379,0,14,49560,629.14,78.77,,,1.66,86.75,5.0
2025-11-21,search,Search - Generic,Search Ads,buy winter gloves,Mobile,,,,Delhi,5769,258,0,1,2997,237.36,12.63,,,0.92,41.14,3.0
2025-11-08,search,Search - Generic,Search Ads,buy smartwatch,Mobile,,,,Hyderabad,5153,190,0,0,0,309.7,0.0,,,1.63,60.1,8.0
2025-11-23,search,Search - Generic,Search Ads,buy water bottle,Desktop,,,,Delhi,11041,510,0,12,23088,1030.2,22.41,,,2.02,93.31,4.0
2025-12-01,search,Search - Generic,Search Ads,buy warm jacket,Mobile,,,,Mumbai,4740,232,0,7,16317,348.0,46.89,,,1.5,73.42,5.0
2025-11-04,search,Search - Generic,Search Ads,buy winter gloves,Mobile,,,,Hyderabad,5602,212,0,1,637,214.12,2.97,,,1.01,38.22,7.0
2025-12-01,search,Search - Generic,Search Ads,buy sports hoodie,Desktop,,,,Chennai,11546,449,0,3,1782,790.24,2.26,,,1.76,68.44,5.0
2025-11-06,shopping,Shopping - Electronics,Fitness Tracker,,Tablet,P117,Fitness Tracker,Electronics,Chennai,3243,74,16,4,19288,1359.59,14.19,3.53,327.0,,,
2025-11-25,search,Search - Generic,Search Ads,buy stylish jacket,Desktop,,,,Hyderabad,3350,110,0,6,6504,46.2,140.78,,,0.42,13.79,4.0
2025-11-13,shopping,Shopping - Electronics,Fitness Tracker,,Mobile,P117,Fitness Tracker,Electronics,Mumbai,6365,239,0,13,64155,963.88,66.56,4.71,747.0,,,
2025-11-10,search,Search - Generic,Search Ads,buy summer shorts,Mobile,,,,Bangalore,7948,447,0,4,10016,764.37,13.1,,,1.71,96.17,9.0
2025-11-09,search,Search - Generic,Search Ads,buy bluetooth headset,Mobile,,,,Delhi,7548,448,0,13,17485,210.56,83.04,,,0.47,27.9,7.0
2025-11-14,search,Search - Generic,Search Ads,buy phone case,Tablet,,,,Bangalore,3237,86,0,1,955,22.36,42.71,,,0.26,6.91,9.0
2025-11-28,shopping,Shopping - Accessories,Sunglasses,,Desktop,P108,Sunglasses,Accessories,Chennai,830,25,1,0,0,362.74,0.0,3.55,130.0,,,
2025-12-02,search,Search - Generic,Search Ads,buy thermal jacket,Desktop,,,,Chennai,7023,107,0,0,0,112.35,0.0,,,1.05,16.0,6.0
2025-11-05,search,Search - Generic,Search Ads,buy fitness tracker,Tablet,,,,Mumbai,5018,201,0,0,0,156.78,0.0,,,0.78,31.24,3.0
2025-11-30,search,Search - Generic,Search Ads,buy water bottle,Tablet,,,,Hyderabad,4373,56,0,0,0,53.2,0.0,,,0.95,12.17,6.0
2025-11-12,search,Search - Generic,Search Ads,buy women's jackets,Tablet,,,,Bangalore,9411,355,0,0,0,670.95,0.0,,,1.89,71.29,4.0
2025-11-18,search,Search - Generic,Search Ads,buy leather boots,Mobile,,,,Mumbai,10432,489,0,21,61005,733.5,83.17,,,1.5,70.31,7.0
2025-11-15,search,Search - Generic,Search Ads,buy bluetooth headset,Desktop,,,,Hyderabad,12076,538,0,14,21532,1291.2,16.68,,,2.4,106.92,9.0
2025-11-17,shopping,Shopping - Apparel,Winter Gloves,,Tablet,P109,Winter Gloves,Apparel,Delhi,4762,197,81,0,0,629.91,0.0,4.34,628.0,,,
2025-11-26,search,Search - Generic,Search Ads,buy kids sneakers,Desktop,,,,Mumbai,3289,157,0,4,2200,164.85,13.35,,,1.05,50.12,8.0
2025-11-23,search,Search - Generic,Search Ads,buy rucksack,Mobile,,,,Hyderabad,6133,46,0,0,0,111.78,0.0,,,2.43,18.23,7.0
2025-11-24,shopping,Shopping - Apparel,Winter Gloves,,Desktop,P109,Winter Gloves,Apparel,Hyderabad,5020,35,112,0,0,595.59,0.0,3.89,43.0,,,
2025-11-21,shopping,Shopping - Electronics,Bluetooth Headset,,Mobile,P110,Bluetooth Headset,Electronics,Chennai,5717,195,102,5,10055,1842.53,5.46,3.93,274.0,,,
2025-11-24,search,Search - Generic,Search Ads,buy phone case,Tablet,,,,Chennai,11037,708,0,17,11509,1585.92,7.26,,,2.24,143.69,3.0
2025-11-19,search,Search - Generic,Search Ads,buy winter wear,Tablet,,,,Delhi,2226,16,0,0,0,25.28,0.0,,,1.58,11.36,8.0
2025-11-24,shopping,Shopping - Electronics,Fitness Tracker,,Mobile,P117,Fitness Tracker,Electronics,Mumbai,7818,241,202,6,35490,3158.64,11.24,4.3,434.0,,,
2025-11-27,search,Search - Generic,Search Ads,buy baby clothes,Desktop,,,,Hyderabad,10627,333,0,0,0,266.4,0.0,,,0.8,25.07,5.0
2025-11-21,search,Search - Generic,Search Ads,buy casual belt,Desktop,,,,Mumbai,3643,254,0,9,17397,342.9,50.73,,,1.35,94.13,7.0
2025-11-10,search,Search - Generic,Search Ads,buy gym bag,Mobile,,,,Mumbai,959,31,0,0,0,48.67,0.0,,,1.57,50.75,5.0
2025-11-24,search,Search - Generic,Search Ads,buy sunglasses,Desktop,,,,Bangalore,5828,144,0,3,6120,221.76,27.6,,,1.54,38.05,6.0
2025-11-30,search,Search - Generic,Search Ads,buy thermal socks,Tablet,,,,Delhi,5218,171,0,3,5778,217.17,26.61,,,1.27,41.62,3.0
2025-11-06,search,Search - Generic,Search Ads,buy running shoes,Tablet,,,,Mumbai,3996,154,0,2,6774,338.8,19.99,,,2.2,84.78,6.0
2025-11-10,search,Search - Generic,Search Ads,buy casual belt,Tablet,,,,Delhi,10847,456,0,4,9784,264.48,36.99,,,0.58,24.38,6.0
2025-11-23,shopping,Shopping - Apparel,Yoga Pants,,Mobile,P105,Yoga Pants,Apparel,Chennai,2932,98,0,6,3090,1351.27,2.29,4.74,719.0,,,
2025-12-01,search,Search - Generic,Search Ads,buy running shoes,Mobile,,,,Mumbai,624,11,0,0,0,4.18,0.0,,,0.38,6.7,4.0
2025-11-19,search,Search - Generic,Search Ads,buy baby jacket,Tablet,,,,Mumbai,2538,102,0,2,7554,95.88,78.79,,,0.94,37.78,7.0
2025-11-15,search,Search - Generic,Search Ads,buy winter wear,Desktop,,,,Mumbai,452,1,0,0,0,0.42,0.0,,,0.42,0.93,8.0
2025-12-01,search,Search - Generic,Search Ads,buy hoodie,Mobile,,,,Bangalore,11836,356,0,11,24563,811.68,30.26,,,2.28,68.58,3.0
2025-11-05,search,Search - Generic,Search Ads,buy t shirt,Tablet,,,,Delhi,7848,145,0,3,1059,184.15,5.75,,,1.27,23.46,9.0
2025-12-03,shopping,Shopping - Apparel,Hooded Sweatshirt,,Desktop,P113,Hooded Sweatshirt,Apparel,Delhi,3140,68,49,2,2166,1434.83,1.51,3.99,319.0,,,
2025-11-16,search,Search - Generic,Search Ads,buy travel backpack,Tablet,,,,Delhi,14273,430,0,12,14652,447.2,32.76,,,1.04,31.33,9.0
2025-11-29,shopping,Shopping - Electronics,Bluetooth Headset,,Tablet,P110,Bluetooth Headset,Electronics,Chennai,7156,220,222,0,0,2311.81,0.0,3.32,646.0,,,
2025-11-05,search,Search - Generic,Search Ads,buy winter gloves,Tablet,,,,Mumbai,11882,339,0,17,55182,77.97,707.73,,,0.23,6.56,6.0
2025-11-09,search,Search - Generic,Search Ads,buy rucksack,Mobile,,,,Delhi,5173,156,0,3,8928,316.68,28.19,,,2.03,61.22,9.0
2025-11-15,search,Search - Generic,Search Ads,buy warm jacket,Tablet,,,,Bangalore,2705,81,0,1,3898,68.04,57.29,,,0.84,25.15,3.0
2025-11-17,shopping,Shopping - Accessories,Laptop Sleeve,,Tablet,P118,Laptop Sleeve,Accessories,Bangalore,1591,60,34,0,0,118.28,0.0,3.65,689.0,,,
2025-11-10,search,Search - Generic,Search Ads,buy phone case,Tablet,,,,Chennai,909,37,0,0,0,28.12,0.0,,,0.76,30.94,3.0
2025-11-14,search,Search - Generic,Search Ads,buy running shoes,Tablet,,,,Bangalore,7312,489,0,0,0,386.31,0.0,,,0.79,52.83,6.0
2025-11-26,search,Search - Generic,Search Ads,buy t shirt,Tablet,,,,Delhi,8261,155,0,6,17022,285.2,59.68,,,1.84,34.52,4.0
2025-11-07,shopping,Shopping - Accessories,Casual Belt,,Tablet,P119,Casual Belt,Accessories,Mumbai,6847,209,132,13,26988,2682.58,10.06,4.28,224.0,,,
2025-11-04,search,Search - Generic,Search Ads,buy kids sneakers,Mobile,,,,Mumbai,9472,222,0,5,17065,321.9,53.01,,,1.45,33.98,3.0
2025-11-16,search,Search - Generic,Search Ads,buy laptop sleeve,Desktop,,,,Hyderabad,6445,235,0,7,22974,486.45,47.23,,,2.07,75.48,9.0
2025-11-15,search,Search - Generic,Search Ads,buy phone case,Mobile,,,,Chennai,12128,427,0,8,30416,999.18,30.44,,,2.34,82.39,7.0
2025-11-13,search,Search - Generic,Search Ads,buy outdoor backpack,Desktop,,,,Mumbai,7229,181,0,1,3051,90.5,33.71,,,0.5,12.52,7.0
